frame_index,local_time,utc_time,sample_name,radius_m,direction,dx_vehicle_m,dy_vehicle_m,center_lon,center_lat,sample_lon,sample_lat,heading_deg,heading_convention,dem_sampling_mode,dem_mode,score,raw_score,norm_score,gradient_score,edge_iou,valid_count,valid_ratio,rough_min,rough_max,rough_mean,roughness_scale_m,dem_roughness_window_m,norm_lower_percentile,norm_upper_percentile
316,1780226488691.0676,1780226488691.0676,center,0.0,center,0.0,0.0,113.05612685618426,28.6652012362798,113.05612685618426,28.6652012362798,113.69253232649785,math,crop_rotate,local_roughness,-0.004326524374364782,-0.02925211890401264,-0.029256137451095364,0.026143002719417042,0.0801342391749202,43987,0.175948,0,255,6.976263999938965,2.5,1.0,2.0,98.0
317,1780226488935.968,1780226488935.968,center,0.0,center,0.0,0.0,113.0561228179611,28.66521000570351,113.0561228179611,28.66521000570351,110.8537231970179,math,crop_rotate,local_roughness,0.02228087188060943,-0.008759401303845954,-0.008750457805319236,0.060208052607855576,0.08155481619735454,44426,0.177704,0,255,7.026591777801514,2.5,1.0,2.0,98.0
318,1780226489105.404,1780226489105.404,center,0.0,center,0.0,0.0,113.05611891754633,28.66521998339312,113.05611891754633,28.66521998339312,107.40107913941708,math,crop_rotate,local_roughness,-0.022125565263441543,-0.04380451475324759,-0.04380337214937695,0.004369532041590626,0.06528213796989454,44108,0.176432,0,255,6.932812213897705,2.5,1.0,2.0,98.0
319,1780226489324.6707,1780226489324.6707,center,0.0,center,0.0,0.0,113.05611556427509,28.665230296092457,113.05611556427509,28.665230296092457,103.88632224266084,math,crop_rotate,local_roughness,-0.009748656610474988,-0.03997542127913653,-0.039977963479616185,0.027198274007364256,0.06915243101182654,43389,0.173556,0,255,6.658599853515625,2.5,1.0,2.0,98.0
320,1780226489542.5637,1780226489542.5637,center,0.0,center,0.0,0.0,113.05611288613231,28.665240781762517,113.05611288613231,28.665240781762517,100.53546250622989,math,crop_rotate,local_roughness,0.015503242373026879,-0.007555652758424486,-0.007546636410342342,0.04367531644158926,0.07306470489884635,42786,0.171144,0,255,6.601476192474365,2.5,1.0,2.0,98.0
321,1780226489759.576,1780226489759.576,center,0.0,center,0.0,0.0,113.05611099592757,28.665251450803822,113.05611099592757,28.665251450803822,97.41530684673668,math,crop_rotate,local_roughness,0.02334189987629051,0.007758223699887932,0.0077698982856391876,0.042374346264864346,0.07458933959101575,42739,0.170956,0,255,6.6997761726379395,2.5,1.0,2.0,98.0
322,1780226489975.587,1780226489975.587,center,0.0,center,0.0,0.0,113.05610972035856,28.66526219596514,113.05610972035856,28.66526219596514,94.28383875499972,math,crop_rotate,local_roughness,-0.02688578712938272,-0.034235044417747225,-0.03465226164428571,-0.01739342938894572,0.060461285008237234,42909,0.171636,0,255,6.605291843414307,2.5,1.0,2.0,98.0
323,1780226490190.2754,1780226490190.2754,center,0.0,center,0.0,0.0,113.05610906797027,28.66527220099342,113.05610906797027,28.66527220099342,91.32617472583956,math,crop_rotate,local_roughness,-0.02783376128781374,-0.04109110740530639,-0.04109484987598456,-0.011625764124493851,0.06186077202243484,42911,0.171644,0,255,6.827812194824219,2.5,1.0,2.0,98.0
324,1780226490408.1614,1780226490408.1614,center,0.0,center,0.0,0.0,113.05610903090101,28.66528314633569,113.05610903090101,28.66528314633569,88.02127550691966,math,crop_rotate,local_roughness,0.005569598784977861,-0.00540734405464488,-0.005403200431323503,0.01898079782712397,0.06966140336063498,42226,0.168904,0,255,6.655395984649658,2.5,1.0,2.0,98.0
325,1780226490627.683,1780226490627.683,center,0.0,center,0.0,0.0,113.05610971756418,28.665294193130638,113.05610971756418,28.665294193130638,84.54546231682934,math,crop_rotate,local_roughness,0.013238842548456604,0.001226510942659784,0.0013127528888815538,0.027815174354603886,0.07011037527593819,40391,0.161564,0,255,6.246463775634766,2.5,1.0,2.0,98.0
326,1780226490894.4392,1780226490894.4392,center,0.0,center,0.0,0.0,113.05611121662169,28.665305142105506,113.05611121662169,28.665305142105506,81.16438749958849,math,crop_rotate,local_roughness,0.013812410412518981,0.009519641364081998,0.009751174182854355,0.018776143582109082,0.06915717539863325,39111,0.156444,0,255,5.912491798400879,2.5,1.0,2.0,98.0
327,1780226491112.1577,1780226491112.1577,center,0.0,center,0.0,0.0,113.05611344855001,28.665316065728174,113.05611344855001,28.665316065728174,77.70288779363824,math,crop_rotate,local_roughness,0.046376885927631534,0.04278827419359747,0.04270703738008453,0.05086225637463344,0.07692307692307693,38266,0.153064,0,255,5.6221442222595215,2.5,1.0,2.0,98.0
328,1780226491331.638,1780226491331.638,center,0.0,center,0.0,0.0,113.05611645296214,28.66532693104885,113.05611645296214,28.66532693104885,74.27547949648618,math,crop_rotate,local_roughness,0.0751963798942544,0.09486089779560675,0.09314372178735256,0.053260739802689985,0.0801734477350309,39022,0.156088,0,255,5.733580112457275,2.5,1.0,2.0,98.0
329,1780226491493.2092,1780226491493.2092,center,0.0,center,0.0,0.0,113.05612019897468,28.66533754021734,113.05612019897468,28.66533754021734,70.77230421674562,math,crop_rotate,local_roughness,0.0714917944902124,0.09078015916106148,0.08240945796352236,0.05814798357838909,0.08040201005025126,38695,0.15478,0,255,5.59200382232666,2.5,1.0,2.0,98.0
330,1780226491763.5486,1780226491763.5486,center,0.0,center,0.0,0.0,113.05612461820934,28.665347991374773,113.05612461820934,28.665347991374773,66.99725480723743,math,crop_rotate,local_roughness,0.07639465427149526,0.11602802716392031,0.11045850750482178,0.034761055875207295,0.0773353751914242,37515,0.15006,0,255,5.336324214935303,2.5,1.0,2.0,98.0
331,1780226491979.0708,1780226491979.0708,center,0.0,center,0.0,0.0,113.0561293082244,28.665357207449343,113.0561293082244,28.665357207449343,63.59149435478912,math,crop_rotate,local_roughness,0.09554161049278243,0.1334418865096246,0.12961089067165688,0.05390137916304697,0.08378818347218232,37722,0.150888,0,255,5.452616214752197,2.5,1.0,2.0,98.0
332,1780226492195.234,1780226492195.234,center,0.0,center,0.0,0.0,113.05613512805664,28.66536710545152,113.05613512805664,28.66536710545152,59.91821577365221,math,crop_rotate,local_roughness,0.09554060753396351,0.13338792656263687,0.13340719628805267,0.04925922127896563,0.08354356685425965,37216,0.148864,0,255,5.365004062652588,2.5,1.0,2.0,98.0
333,1780226492413.662,1780226492413.662,center,0.0,center,0.0,0.0,113.056138632568,28.66537231915545,113.056138632568,28.66537231915545,58.12318782831085,math,crop_rotate,local_roughness,0.1158691354943435,0.1361093043689442,0.13612714608677257,0.0911093447702635,0.09396040598934781,36282,0.145128,0,255,5.320864200592041,2.5,1.0,2.0,98.0
334,1780226492614.2883,1780226492614.2883,center,0.0,center,0.0,0.0,113.056138632568,28.66537231915545,113.056138632568,28.66537231915545,58.12318782831085,math,crop_rotate,local_roughness,0.09964822726211148,0.10887618269519002,0.10888077918086779,0.0883639971391871,0.09188258915766326,38062,0.152248,0,255,5.7547078132629395,2.5,1.0,2.0,98.0
335,1780226492688.132,1780226492688.132,center,0.0,center,0.0,0.0,113.05615164395415,28.665389061322333,113.05615164395415,28.665389061322333,52.02739414609698,math,crop_rotate,local_roughness,0.05116172019335311,0.00894112671996337,0.009020349754329983,0.10266783961882582,0.08807837811620914,37381,0.149524,0,255,5.74808406829834,2.5,1.0,2.0,98.0
336,1780226492868.0425,1780226492868.0425,center,0.0,center,0.0,0.0,113.05615893121744,28.66539696988863,113.05615893121744,28.66539696988863,49.24407675428381,math,crop_rotate,local_roughness,0.13824490606658119,0.15150610308646623,0.1515128433603513,0.12202853826308434,0.09597224898824436,37912,0.151648,0,255,5.81001615524292,2.5,1.0,2.0,98.0
337,1780226493120.2065,1780226493120.2065,center,0.0,center,0.0,0.0,113.05615893121744,28.66539696988863,113.05615893121744,28.66539696988863,49.24407675428381,math,crop_rotate,local_roughness,0.11045912986044315,0.10534714282560718,0.10397365652789282,0.11838581948911577,0.10079575596816977,38732,0.154928,0,255,5.614587783813477,2.5,1.0,2.0,98.0
338,1780226493185.2798,1780226493185.2798,center,0.0,center,0.0,0.0,113.05617147583678,28.66540898273264,113.05617147583678,28.66540898273264,45.443417797991,math,crop_rotate,local_roughness,0.09398604338465381,0.0886443597998103,0.08789407565964218,0.10143178171522359,0.0907698199923401,37971,0.151884,0,255,5.564812183380127,2.5,1.0,2.0,98.0
339,1780226493381.7114,1780226493381.7114,center,0.0,center,0.0,0.0,113.05618073432404,28.665416920913433,113.05618073432404,28.665416920913433,43.412621856934834,math,crop_rotate,local_roughness,0.10805936767911234,0.12775063918341328,0.10837083263420015,0.10767868828956056,0.0922725466825586,36648,0.146592,0,255,4.833332061767578,2.5,1.0,2.0,98.0
340,1780226493677.9048,1780226493677.9048,center,0.0,center,0.0,0.0,113.05619118158376,28.66542527501246,113.05619118158376,28.66542527501246,41.66773142772212,math,crop_rotate,local_roughness,0.07576126745024805,0.07513244438147836,0.05544857755756714,0.1005878884301914,0.10571428571428572,36120,0.14448,0,255,4.259064197540283,2.5,1.0,2.0,98.0
341,1780226493891.6494,1780226493891.6494,center,0.0,center,0.0,0.0,113.0561920619346,28.665425961226326,113.0561920619346,28.665425961226326,41.55051639456133,math,crop_rotate,local_roughness,0.10374166517592809,0.07551201441915072,0.059050236332585083,0.1583645226511251,0.13751295336787564,36581,0.146324,0,255,4.208124160766602,2.5,1.0,2.0,98.0
342,1780226494085.4143,1780226494085.4143,center,0.0,center,0.0,0.0,113.0561920619346,28.665425961226326,113.0561920619346,28.665425961226326,41.55051639456133,math,crop_rotate,local_roughness,0.12680469086804627,0.08509391989285084,0.06628232839834027,0.20077646721990916,0.16019365250134482,35941,0.143764,0,255,4.209475994110107,2.5,1.0,2.0,98.0
343,1780226494187.15,1780226494187.15,center,0.0,center,0.0,0.0,113.05621400913493,28.66544221167816,113.05621400913493,28.66544221167816,39.448523624796735,math,crop_rotate,local_roughness,0.06341312217132006,0.025135669144954825,0.03007215144197803,0.10416319750718254,0.12373269377520986,34359,0.137436,0,255,4.131832122802734,2.5,1.0,2.0,98.0
344,1780226494366.3396,1780226494366.3396,center,0.0,center,0.0,0.0,113.05622546220275,28.665450143668004,113.05622546220275,28.665450143668004,38.7214571896659,math,crop_rotate,local_roughness,0.08358689940722613,0.07227739573799544,0.06294542990069371,0.10881536213743243,0.11973200778041927,34539,0.138156,0,255,3.916316032409668,2.5,1.0,2.0,98.0
345,1780226494582.5918,1780226494582.5918,center,0.0,center,0.0,0.0,113.05623515426659,28.665456751326257,113.05623515426659,28.665456751326257,38.271208418113645,math,crop_rotate,local_roughness,0.12191799202957854,0.09401948051275058,0.07402072067815905,0.18045910145909122,0.15459149966967628,34950,0.1398,0,255,3.8700718879699707,2.5,1.0,2.0,98.0
346,1780226494802.577,1780226494802.577,center,0.0,center,0.0,0.0,113.05624690579141,28.66546464095176,113.05624690579141,28.66546464095176,37.838725050884875,math,crop_rotate,local_roughness,0.14358000862655323,0.1035682265701646,0.0927813085090825,0.20566730877012854,0.15619409660107333,34445,0.13778,0,255,3.802680015563965,2.5,1.0,2.0,98.0
347,1780226495090.5686,1780226495090.5686,center,0.0,center,0.0,0.0,113.05625784411632,28.665471886157288,113.05625784411632,28.665471886157288,37.62244280361517,math,crop_rotate,local_roughness,0.16139955622737434,0.10278316421679334,0.09430778916820036,0.24340060485525367,0.16573816155988857,33476,0.133904,0,255,3.759603977203369,2.5,1.0,2.0,98.0
348,1780226495316.4712,1780226495316.4712,center,0.0,center,0.0,0.0,113.05626793176613,28.66547846993512,113.05626793176613,28.66547846993512,37.56407706171535,math,crop_rotate,local_roughness,0.17599425335937455,0.10982232185976906,0.1038490307028928,0.2641717477172967,0.18256520185780636,33096,0.132384,0,255,3.7644360065460205,2.5,1.0,2.0,98.0
349,1780226495540.4526,1780226495540.4526,center,0.0,center,0.0,0.0,113.05626793176613,28.66547846993512,113.05626793176613,28.66547846993512,37.56407706171535,math,crop_rotate,local_roughness,0.19771748361190072,0.13691316544665044,0.14073200571178954,0.2673664010453699,0.1868937780932103,33446,0.133784,0,255,3.7992279529571533,2.5,1.0,2.0,98.0
350,1780226495610.479,1780226495610.479,center,0.0,center,0.0,0.0,113.05626793176613,28.66547846993512,113.05626793176613,28.66547846993512,37.56407706171535,math,crop_rotate,local_roughness,0.19112679490673762,0.13852467883143124,0.14008102440605114,0.2535160699631322,0.18152274837511606,33931,0.135724,0,255,3.8246560096740723,2.5,1.0,2.0,98.0
351,1780226495702.9905,1780226495702.9905,center,0.0,center,0.0,0.0,113.05629045160055,28.66549316507457,113.05629045160055,28.66549316507457,37.275602309740066,math,crop_rotate,local_roughness,0.1461519533089734,0.06330332922622417,0.07760258152016263,0.22993451882863097,0.16932832315641147,33191,0.132764,0,255,3.770267963409424,2.5,1.0,2.0,98.0
352,1780226495897.044,1780226495897.044,center,0.0,center,0.0,0.0,113.05630188716025,28.665500572565545,113.05630188716025,28.665500572565545,37.29800633730514,math,crop_rotate,local_roughness,0.1836771537023461,0.106972116936899,0.12480910565914209,0.2556269901995954,0.1694090382387022,33636,0.134544,0,255,3.8477799892425537,2.5,1.0,2.0,98.0
353,1780226496175.8772,1780226496175.8772,center,0.0,center,0.0,0.0,113.05631447635906,28.665508680492323,113.05631447635906,28.665508680492323,37.15677004365591,math,crop_rotate,local_roughness,0.19503975295501724,0.11935781120263021,0.12436493875553212,0.28142008142105457,0.18595238095238095,33201,0.132804,0,255,3.7473959922790527,2.5,1.0,2.0,98.0
354,1780226496420.185,1780226496420.185,center,0.0,center,0.0,0.0,113.05632702636333,28.665516753929555,113.05632702636333,28.665516753929555,36.94822713440527,math,crop_rotate,local_roughness,0.23694026033616114,0.1997991589757719,0.20698242111163967,0.2735553971661318,0.1941190824792582,32615,0.13046,0,255,3.784264087677002,2.5,1.0,2.0,98.0
355,1780226496660.1023,1780226496660.1023,center,0.0,center,0.0,0.0,113.05633973706853,28.665524862699844,113.05633973706853,28.665524862699844,36.77098867421057,math,crop_rotate,local_roughness,0.22199472529549258,0.1639955321416317,0.16771770455319177,0.28833330620274916,0.18347067377605428,32551,0.130204,0,255,3.8181920051574707,2.5,1.0,2.0,98.0
356,1780226496831.317,1780226496831.317,center,0.0,center,0.0,0.0,113.05635145905181,28.66553226009291,113.05635145905181,28.66553226009291,36.70496364835782,math,crop_rotate,local_roughness,0.19592241245392067,0.12654686094402068,0.12129920532286637,0.28712855450298697,0.18830928597854235,32117,0.128468,0,255,3.7773680686950684,2.5,1.0,2.0,98.0
357,1780226497074.751,1780226497074.751,center,0.0,center,0.0,0.0,113.05636425315934,28.66554036614948,113.05636425315934,28.66554036614948,36.59748133964405,math,crop_rotate,local_roughness,0.18739161387973624,0.12826523288279218,0.12260058145834085,0.2665806535058861,0.18215985968428966,31449,0.125796,0,255,3.7376840114593506,2.5,1.0,2.0,98.0
358,1780226497293.088,1780226497293.088,center,0.0,center,0.0,0.0,113.05637602158478,28.66554775341053,113.05637602158478,28.66554775341053,36.42812801205764,math,crop_rotate,local_roughness,0.1988025772164717,0.15393263982110433,0.13325646243052083,0.2789144952881894,0.18900167030707954,30842,0.123368,0,255,3.804287910461426,2.5,1.0,2.0,98.0
359,1780226497592.8508,1780226497592.8508,center,0.0,center,0.0,0.0,113.05638895174337,28.665555909064942,113.05638895174337,28.665555909064942,36.374694983055235,math,crop_rotate,local_roughness,0.22499253932199428,0.2396422014963841,0.21408105714982534,0.23832879531020074,0.17468619246861924,29941,0.119764,0,255,3.6490681171417236,2.5,1.0,2.0,98.0
360,1780226497821.4048,1780226497821.4048,center,0.0,center,0.0,0.0,113.05640300519201,28.665564706121003,113.05640300519201,28.665564706121003,36.47189084157549,math,crop_rotate,local_roughness,0.21025198242889787,0.22678152291480985,0.19362926537406375,0.2305686366070284,0.16607119227206563,29372,0.117488,0,255,3.537764072418213,2.5,1.0,2.0,98.0
361,1780226498049.4265,1780226498049.4265,center,0.0,center,0.0,0.0,113.05641490618139,28.665572152969258,113.05641490618139,28.665572152969258,36.37612741925392,math,crop_rotate,local_roughness,0.25181627446791927,0.2825855016778576,0.2572531155828592,0.2451712464385482,0.17468287526427062,29627,0.118508,0,255,3.610055923461914,2.5,1.0,2.0,98.0
362,1780226498270.7258,1780226498270.7258,center,0.0,center,0.0,0.0,113.05642889433497,28.665580935355194,113.05642889433497,28.665580935355194,36.387283309961504,math,crop_rotate,local_roughness,0.23189784365587443,0.24810250947447587,0.22886588851309012,0.23560356660816634,0.16026058631921825,29680,0.11872,0,255,3.650099992752075,2.5,1.0,2.0,98.0
363,1780226498562.401,1780226498562.401,center,0.0,center,0.0,0.0,113.05644171839582,28.665588911395375,113.05644171839582,28.665588911395375,36.32657778017557,math,crop_rotate,local_roughness,0.24108077323194088,0.26426131055777446,0.24618534846291168,0.2348418479496432,0.18302109262413205,30090,0.12036,0,255,3.6299641132354736,2.5,1.0,2.0,98.0
